Name,Brewery,Rating,Link,Style,Light,Dark,Fruit,Sweet,Carbonation,Bitter,Spice
RumpelPilsen,Full Pint Brewing Company,81,http://beeradvocate.com/beer/profile/22854/67876/?sort=topr,Czech Pilsener,0.458308669,-0.758248307,-0.484669302,-0.161955882,-0.187312126,0.764978331,-0.295916732
Stegmaier Oktoberfest,"Lion Brewery, Inc.",81,http://beeradvocate.com/beer/profile/150/32645/?sort=topr,MÌ_rzen / Oktoberfest,0.038925783,-0.343816834,-0.012282828,0.396740197,-0.165347589,-0.217415268,-0.119895915
Batch 69,Frankenmuth Brewery,82,http://beeradvocate.com/beer/profile/4861/57651/?sort=topr,American IPA,-0.142171371,-0.551032571,0.417159421,-0.451650145,0.120191393,1.164596067,-0.38392714
Saku Estonian Porter,Saku Brewery LTD,82,http://beeradvocate.com/beer/profile/560/1471/?sort=topr,Baltic Porter,-0.52342854,1.054889387,-0.248476065,0.448471315,-0.033560366,-0.467176353,-0.735968774
Pipers Scotch-Style Ale,Sprecher Brewing Company,82,http://beeradvocate.com/beer/profile/144/25258/?sort=topr,Scotch Ale / Wee Heavy,-0.256548522,0.467778134,-0.570557751,0.862320262,-0.011595829,-0.800191132,-0.735968774
Blue Paddle Pilsner,New Belgium Brewing,82,http://beeradvocate.com/beer/profile/192/933/?sort=topr,Czech Pilsener,0.896754412,-0.792784263,-0.592029864,-0.513727487,0.076262319,0.565169464,-0.735968774
Monk's Christmas,Klosterbrauerei Weissenohe / Klosterbrauerei WeiÌÙenohe Wirtshaus,82,http://beeradvocate.com/beer/profile/6063/54685/?sort=topr,Bock,-0.16123423,0.295098353,-0.592029864,0.448471315,0.054297782,-0.317319702,0.056124903
John John Juniper,Rogue Ales,82,http://beeradvocate.com/beer/profile/132/60094/?sort=topr,Herbed / Spiced Beer,0.420182952,-0.464692681,0.180966184,-0.461996369,0.120191393,0.098948772,0.672197762
Grand Cru Winter Reserve,Flying Fish Brewing Company,83,http://beeradvocate.com/beer/profile/339/1960/?sort=topr,Belgian Strong Pale Ale,0.353462947,-0.602836505,0.524519983,-0.255071895,-0.099453978,-0.483827092,2.784447568
Old Tom,Frederic Robinson Limited,84,http://beeradvocate.com/beer/profile/3091/8038/?sort=topr,English Strong Ale,-0.466239964,0.813137695,-0.248476065,0.48985621,0.032333245,-0.450525614,-0.735968774
MÌ_nchshof Bockbier,Kulmbacher Brauerei AG,84,http://beeradvocate.com/beer/profile/412/13231/?sort=topr,Bock,-0.370925672,0.208758463,-0.055227053,0.48985621,-0.187312126,-0.0176064,-0.735968774
Matilda Bay Dogbolter,Matilda Bay Brewing Co.,84,http://beeradvocate.com/beer/profile/1480/3891/?sort=topr,Munich Dunkel Lager,-0.323268526,0.726797804,-0.849695213,0.510548657,0.076262319,-0.167463051,-1
St. Amand,Brasserie Castelain,85,http://beeradvocate.com/beer/profile/380/2429/?sort=topr,BiÌ¬re de Garde,-0.027794221,-0.464692681,0.159494072,0.376047749,-0.033560366,-0.150812312,-0.295916732
Whole Hog Barley Wine Style Ale,Stevens Point Brewery,85,http://beeradvocate.com/beer/profile/786/64009/?sort=topr,English Barleywine,-0.456708535,0.450510156,-0.184059727,0.303624184,-0.011595829,0.015695077,0.056124903
Schell's Schmaltz's Alt,August Schell Brewing Company,85,http://beeradvocate.com/beer/profile/417/1803/?sort=topr,Altbier,-0.247017093,0.50231409,-0.29142029,0.303624184,-0.143383052,-0.050907878,-0.823979183
Kozel Cerny (Kozel Dark) Velckopopovicky,Pivovar VelkÌ© Popovice a.s.,85,http://beeradvocate.com/beer/profile/448/16273/?sort=topr,Munich Dunkel Lager,-0.218422805,0.623189936,-0.720862538,0.479509986,-0.011595829,-0.284018224,-0.735968774
Bad Moon Porter,DuClaw Brewing Company,86,http://beeradvocate.com/beer/profile/1924/12167/?sort=topr,American Porter,-0.361394243,0.778601739,-0.806750988,0.717473131,-0.209276663,-0.300668963,-1
Draeckenier,De Proefbrouwerij (bvba Andelot),86,http://beeradvocate.com/beer/profile/3521/66490/?sort=topr,Tripel,0.353462947,-0.412888747,0.67482477,-0.472342592,0.515553062,-0.367271919,-0.031885506
McNeill's Slop Bucket Double Brown,McNeill's Brewery,86,http://beeradvocate.com/beer/profile/100/4787/?sort=topr,English Brown Ale,-0.532959969,0.640457914,-0.227003952,0.086353486,-0.033560366,0.548518725,-0.911989591
Sierra Nevada Porter,Sierra Nevada Brewing Co.,88,http://beeradvocate.com/beer/profile/140/279/?sort=topr,American Porter,-0.361394243,0.536850046,-0.699390426,0.376047749,0.010368708,0.232154684,-1
Amazing Grace Ale,The Lost Abbey,89,http://beeradvocate.com/beer/profile/18149/34124/?sort=topr,American Wild Ale,-0.380457102,1.003085453,1.039850682,-0.172302106,0.164120468,-0.900095566,-0.295916732
Weihenstephaner Kristallweissbier,Bayerische Staatsbrauerei Weihenstephan,90,http://beeradvocate.com/beer/profile/252/760/?sort=topr,Kristalweizen,0.725188686,-0.568300549,-0.334364514,-0.451650145,0.44965945,-0.583731526,2.696437159
Glaucus,Pipeworks Brewing Company,91,http://beeradvocate.com/beer/profile/28178/81741/?sort=topr,Belgian IPA,0.010331496,-0.689176395,0.545992095,-0.379226579,-0.165347589,0.731676853,1.200260214
V-Twelve,Victory Brewing Company,91,http://beeradvocate.com/beer/profile/345/8998/?sort=topr,Quadrupel (Quad),-0.409051389,0.070614639,0.825129557,0.158777052,0.076262319,-0.35062118,0.23214572
Ramstein Oktoberfest,High Point Brewing Company,91,http://beeradvocate.com/beer/profile/607/12718/?sort=topr,MÌ_rzen / Oktoberfest,-0.142171371,-0.03299323,-0.592029864,0.40708642,-0.055524904,0.248805423,-0.647958366
Cascade CuvÌ©e Du Jongleur,Cascade Brewing / Raccoon Lodge &amp; Brewpub,92,http://beeradvocate.com/beer/profile/2391/45635/?sort=topr,American Wild Ale,-0.304205668,0.536850046,2.070512079,-0.41026525,0.098226856,-0.950047783,-0.295916732
Island Summer Ale,St. John Brewers,77,http://beeradvocate.com/beer/profile/12230/37900/?sort=topr,American Blonde Ale,0.882771985,-0.810500232,-0.121719703,-0.339403379,-0.079665173,0.096356912,-0.824394326
Satsuma Harvest Wit,Abita Brewing Co.,78,http://beeradvocate.com/beer/profile/3/46955/?sort=topr,Witbier,0.502414008,-0.414273443,0.906510889,-0.669701689,0.183287635,-0.717605038,2.512113473
Rhoades Scholar Stout,South Shore Brewery,79,http://beeradvocate.com/beer/profile/787/3314/?sort=topr,Milk / Sweet Stout,-0.581606226,1.170633712,-0.550149116,0.58956062,0.292851304,-0.667770633,-1
Podkovan Lager,Pivovar PodkovÌÁÅö,79,http://beeradvocate.com/beer/profile/11206/27601/?sort=topr,Euro Pale Lager,0.616521401,-0.58654596,-0.400198821,-0.339403379,0.073723965,0.395363343,-0.560985816
Monks' Ale,Abbey Beverage Company (Monastery of Christ in the Desert),80,http://beeradvocate.com/beer/profile/24136/63050/?sort=topr,Belgian Pale Ale,0.245672374,-0.534864205,0.542345888,-0.225863334,-0.189228843,-0.053146303,1.195070921
De Koninck Blond,Brouwerij De Koninck NV,80,http://beeradvocate.com/beer/profile/218/24768/?sort=topr,Belgian Pale Ale,0.093529183,-0.465955198,0.799403536,-0.153610579,-0.035839705,-0.069757772,0.053634042
Steam Engine Stout,Mt. Pleasant Brewing Company,81,http://beeradvocate.com/beer/profile/22612/47335/?sort=topr,American Stout,-0.438971984,1.273997222,-0.721520881,0.362480532,0.007985763,-0.318929797,-0.912197163
River Horse Belgian Freeze Belgian Style Winter Ale,River Horse Brewing Co.,81,http://beeradvocate.com/beer/profile/877/41722/?sort=topr,Belgian Dark Ale,-0.334373541,0.550452651,0.135337945,0.187009554,0.161374901,-0.601324759,0.6682539
Schell's Oktoberfest,August Schell Brewing Company,81,http://beeradvocate.com/beer/profile/417/1568/?sort=topr,MÌ_rzen / Oktoberfest,0.093529183,-0.345364436,-0.700099411,0.476020576,-0.233054311,0.11296838,0.053634042
Christoffel Robertus,Bierbrouwerij Sint Christoffel B.V,82,http://beeradvocate.com/beer/profile/553/2007/?sort=topr,Munich Dunkel Lager,-0.429463035,0.154225863,0.62803177,0.49666422,-0.145403375,-0.401987139,-0.912197163
Shiner Old-Time Alt,Spoetzl Brewery,83,http://beeradvocate.com/beer/profile/143/64657/?sort=topr,Altbier,0.331252919,-0.465955198,-0.550149116,0.063147688,0.051811231,0.162802785,-0.034168795
Hook &amp; Ladder Pipe &amp; Drum Irish Ale,Hook &amp; Ladder Brewing Company (No. 2),83,http://beeradvocate.com/beer/profile/206/45968/?sort=topr,Irish Red Ale,0.188618678,-0.345364436,-0.764363823,0.548273331,-0.101577907,-0.069757772,-0.73659149
Samuel Adams Latitude 48 IPA 2013,Mosaic,84,http://beeradvocate.com/beer/profile/35/89644/?sort=topr,American IPA,-0.362900389,-0.500409701,0.263866769,-0.287794268,-0.101577907,1.558166128,-0.560985816
Gregorius,Stift Engelszell,84,http://beeradvocate.com/beer/profile/30035/86464/?sort=topr,Belgian Strong Dark Ale,-0.553079377,1.015588447,-0.01461235,0.259262309,0.139462167,-0.750827975,1.195070921
Sierra Nevada Best Bitter Ale,Sierra Nevada Brewing Co.,84,http://beeradvocate.com/beer/profile/140/8169/?sort=topr,English Bitter,0.302726071,-0.48318245,-0.485884704,-0.318759734,0.073723965,0.943541799,-0.912197163
Appalachian Pale Ale,Smoky Mountain Brewery &amp; Restaurant,85,http://beeradvocate.com/beer/profile/943/3033/?sort=topr,American Pale Ale (APA),0.226654475,-0.707136721,0.028230592,-0.339403379,0.029898497,0.960153267,-0.912197163
Out Of Bounds Stout,Avery Brewing Company,85,http://beeradvocate.com/beer/profile/30/1830/?sort=topr,American Stout,-0.51504358,1.291224474,-0.67867794,0.331515065,-0.189228843,-0.019923367,-1
Brigand,Brouwerij Van Honsebrouck N.V.,85,http://beeradvocate.com/beer/profile/212/668/?sort=topr,Belgian Strong Pale Ale,0.15058288,-0.500409701,0.670874712,-0.184576046,0.336676772,-0.385375671,0.6682539
Tallgrass Velvet Rooster,Tallgrass Brewing Company,85,http://beeradvocate.com/beer/profile/16333/74900/?sort=topr,Tripel,0.160091829,-0.190319171,0.349552652,-0.184576046,0.205200368,-0.651159164,2.248704963
Saint Arnold Weedwacker,Saint Arnold Brewing Company,85,http://beeradvocate.com/beer/profile/337/61109/?sort=topr,Hefeweizen,0.6355393,-0.58654596,0.242445298,-0.525196178,0.336676772,-0.518267417,1.985296452
Hopitoulas IPA,New Orleans Lager &amp; Ale Brewing Company (NOLA),86,http://beeradvocate.com/beer/profile/18854/53283/?sort=topr,American IPA,-0.058614007,-0.517636953,0.178180886,-0.246506979,0.029898497,0.860484457,-0.121971632
Axes Of Evil,Gigantic Brewing Company,86,http://beeradvocate.com/beer/profile/29003/83268/?sort=topr,English Pale Ale,-0.096649805,-0.414273443,1.077882654,-0.277472445,0.007985763,0.295694532,-0.648788653
Snowed In Stout,Beer Camp #45 (Best Of Beer Camp: Oatmeal Stout),87,http://beeradvocate.com/beer/profile/140/75798/?sort=topr,American Double / Imperial Stout,-0.562588327,1.187860963,-0.721520881,0.537951509,-0.013926971,-0.269095392,-1
DOOM Golden Treacle Pale,Elysian Brewing Company,87,http://beeradvocate.com/beer/profile/700/88218/?sort=topr,American Pale Ale (APA),-0.01106926,-0.293682681,1.077882654,-0.360047023,-0.211141577,0.312306001,-0.560985816
Sextant Oatmeal Stout,Ballast Point Brewing Company,87,http://beeradvocate.com/beer/profile/199/12099/?sort=topr,Oatmeal Stout,-0.372409338,1.273997222,-0.592992057,0.506986042,-0.254967045,-0.584713291,-0.824394326
Black Earth Porter,Great Dane Pub &amp; Brewing Company (Downtown),90,http://beeradvocate.com/beer/profile/952/4134/?sort=topr,American Porter,-0.457989883,1.187860963,-0.828628235,0.672135198,-0.342617981,-0.352152734,-0.912197163
Kulmbacher Reichelbrau Eisbock,Kulmbacher Brauerei AG,92,http://beeradvocate.com/beer/profile/412/11582/?sort=topr,Eisbock,-0.50553463,1.05004295,-0.443041763,0.68245702,-0.233054311,-0.551490354,-0.824394326
Gulden Draak (Dark Triple),Brouwerij Van Steenberge N.V.,94,http://beeradvocate.com/beer/profile/48/155/?sort=topr,Belgian Strong Dark Ale,-0.457989883,0.791634175,0.092495004,0.063147688,0.139462167,-0.385375671,0.756056737
Beerlao Dark,Lao Brewery Co.,75,http://beeradvocate.com/beer/profile/2970/27607/?sort=topr,Euro Dark Lager,0.176335352,0.30619049,-0.572578656,0.348977159,-0.059969492,-0.519400906,-0.824807516
Imperial Cherry Amber Ale,River Horse Brewing Co.,77,http://beeradvocate.com/beer/profile/877/43769/?sort=topr,American Amber / Red Ale,0.109929324,-0.295344604,0.089924427,0.338679624,-0.103691841,-0.270815168,-0.912403758
Stegmaier Pale Ale,"Lion Brewery, Inc.",78,http://beeradvocate.com/beer/profile/150/58494/?sort=topr,American Pale Ale (APA),0.603231246,-0.725012528,-0.187899446,-0.289470046,-0.059969492,0.441797282,-0.737211274
Back Yard India Pale Ale,Cooperstown Brewing Company,78,http://beeradvocate.com/beer/profile/60/1599/?sort=topr,English India Pale Ale (IPA),-0.08928876,-0.707825811,0.389119368,-0.27917251,-0.016247143,1.088120202,-0.474422548
Ol' Red Cease And Desist,Erie Brewing Co.,79,http://beeradvocate.com/beer/profile/754/39695/?sort=topr,Scotch Ale / Wee Heavy,-0.364399447,0.546804527,-0.209270514,0.62701062,-0.125553016,-0.502828523,-0.737211274
Outta Focus Double IPA,Appalachian Brewing Company,80,http://beeradvocate.com/beer/profile/18968/61716/?sort=topr,American Double / Imperial IPA,-0.449778626,-0.570332076,0.239521898,0.122431377,-0.169275365,1.237271645,-0.824807516
Red Brick Smoked Vanilla Gorilla,Red Brick Brewing Company,80,http://beeradvocate.com/beer/profile/864/73309/?sort=topr,American Porter,-0.468751776,0.684298263,-0.508465454,0.925639151,0.114919905,-0.86742094,-0.824807516
Cabin Fever,New Glarus Brewing Company,80,http://beeradvocate.com/beer/profile/590/55418/?sort=topr,Maibock / Helles Bock,0.736043302,-0.690639095,-0.700805059,0.246001804,0.180503428,-0.486256141,-0.649615032
O'Hara's Irish Red,Carlow Brewing Company,81,http://beeradvocate.com/beer/profile/646/22181/?sort=topr,Irish Red Ale,-0.051342458,-0.020357133,-0.422981186,0.307787017,0.136781079,0.010915336,-0.912403758
McNeill's Blond Bombshell (Big Nose Blond),McNeill's Brewery,82,http://beeradvocate.com/beer/profile/100/12911/?sort=topr,American Blonde Ale,0.280687682,-0.707825811,0.709685376,-0.423338008,0.071197555,0.325790604,-0.299230065
Kapittel Blond,Brouwerij Van Eecke N.V.,82,http://beeradvocate.com/beer/profile/634/13566/?sort=topr,Belgian Pale Ale,0.517852067,-0.295344604,0.196779763,-0.340957724,0.049336381,-0.436538993,0.927117322
Stegmaier Holiday Warmer,"Lion Brewery, Inc.",82,http://beeradvocate.com/beer/profile/150/34109/?sort=topr,Winter Warmer,-0.373886022,0.048389735,-0.123786245,0.019456021,-0.081830667,-0.038801812,4.080582031
NIBIRU Yerba Mate Tripel,Elysian Brewing Company,83,http://beeradvocate.com/beer/profile/700/77795/?sort=topr,Tripel,0.356580285,-0.535958642,0.346377234,-0.176197155,0.224225778,-0.254242785,-0.036441339
Turbodog,Abita Brewing Co.,83,http://beeradvocate.com/beer/profile/3/6/?sort=topr,English Brown Ale,-0.231587391,0.753045131,-0.786289328,0.431357444,-0.081830667,-0.15480849,-1
Oudbeitje Lambic,Hanssens Artisanaal bvba,84,http://beeradvocate.com/beer/profile/636/5586/?sort=topr,Lambic - Fruit,0.318633984,-0.278157887,2.184289013,-0.783751753,0.508421047,-0.93371047,-0.912403758
Laughing Lab Scottish-Style Ale,Bristol Brewing Company,84,http://beeradvocate.com/beer/profile/848/2928/?sort=topr,Scottish Ale,-0.08928876,0.237443622,-0.572578656,0.524035264,-0.103691841,-0.303959933,-0.474422548
Caledonian 80/-,#NAME?,85,http://beeradvocate.com/beer/profile/188/602/?sort=topr,Scottish Ale,-0.222100815,0.30619049,-0.46572332,0.575522942,-0.212997714,-0.138236107,-0.912403758
Sly Rye Porter,Yazoo Brewing Company,86,http://beeradvocate.com/beer/profile/9020/21688/?sort=topr,English Porter,-0.402345748,0.804605282,-0.743547194,0.554927871,-0.081830667,-0.602262819,1.452694774
Professor Fritz Briem 13th Century Grut Bier,Professor Fritz Briem,86,http://beeradvocate.com/beer/profile/23495/44016/?sort=topr,Scottish Gruit / Ancient Herbed Ale,0.271201106,-0.570332076,0.816540712,-0.742561611,0.595865746,-0.651979966,4.430966999
Pigs Ass Porter,Harvest Moon Brewery,87,http://beeradvocate.com/beer/profile/7121/13376/?sort=topr,English Porter,-0.364399447,1.113966187,-0.85040253,0.62701062,-0.19113654,-0.469683758,-0.912403758
Winter Stout (Russian Imperial Stout),"St. George Brewing Company, The",87,http://beeradvocate.com/beer/profile/1762/27811/?sort=topr,Russian Imperial Stout,-0.677456436,1.61238098,-0.61532079,0.359274695,-0.016247143,-0.303959933,-0.824807516
Double Barrel Scotch Ale,Phillips Brewing Company,88,http://beeradvocate.com/beer/profile/2675/49710/?sort=topr,Scotch Ale / Wee Heavy,-0.203127665,0.340563924,-0.337496917,0.5343328,0.005614032,-0.453111376,-0.649615032
Aktien Zwick'l Kellerbier,Bayreuther Bierbrauerei,88,http://beeradvocate.com/beer/profile/16829/44415/?sort=topr,Keller Bier / Zwickel Bier,0.147875626,-0.054730567,-0.273383715,-0.227684832,-0.016247143,0.408652517,-0.124037581
Stoudt's Gold Lager,Stoudts Brewing Co.,88,http://beeradvocate.com/beer/profile/394/2106/?sort=topr,Munich Helles Lager,0.840395632,-0.639078944,-0.636691858,-0.114411941,-0.125553016,0.027487718,-0.56201879
Old Embalmer,Widmer Brothers Brewing Company,89,http://beeradvocate.com/beer/profile/8/19194/?sort=topr,American Barleywine,-0.411832324,-0.398464906,0.282264032,0.390167302,-0.344164762,0.541231578,-0.124037581
Citra,Oakham Ales / The Brewery Tap,89,http://beeradvocate.com/beer/profile/1680/69732/?sort=topr,American Pale Ale (APA),0.01506357,-0.690639095,1.628641266,-0.62928872,-0.43160946,0.806389699,-0.474422548
Santa Vs. Unicorn,Pipeworks Brewing Company,90,http://beeradvocate.com/beer/profile/28178/88035/?sort=topr,American Barleywine,-0.601563832,0.185883471,-0.102415177,0.215109197,-0.169275365,0.856106846,-0.649615032
Ommegang XV,15th Anniversary Ale,90,http://beeradvocate.com/beer/profile/42/87342/?sort=topr,Belgian Strong Dark Ale,-0.535157804,1.113966187,-0.08104411,0.256299339,-0.081830667,-0.718269497,1.540291016
Dominus Vobiscum Blanche,Microbrasserie Charlevoix,91,http://beeradvocate.com/beer/profile/2807/15866/?sort=topr,Witbier,0.280687682,-0.467211774,0.816540712,-0.711669004,0.464698698,-0.784559027,4.781351967
Lady Of The Woods,Cisco Brewers Inc.,92,http://beeradvocate.com/beer/profile/261/53887/?sort=topr,American Wild Ale,0.546311794,-0.26097117,1.585899131,-0.804346824,0.399115174,-0.917138087,-0.124037581
Fuzzy Baby Ducks IPA,New England Brewing Co.,100,http://beeradvocate.com/beer/profile/357/82482/?sort=topr,American IPA,-0.051342458,-0.845319547,1.585899131,-0.577801042,-0.256720064,0.988685907,-1
Taps Red Cream Ale,Taps Brewing Co. Inc.,75,http://beeradvocate.com/beer/profile/13831/30372/?sort=topr,Cream Ale,-0.309105628,-0.142681372,0.599067528,0.345810546,0.003253435,-0.206392948,-0.737828149
Samuel Adams Blackberry Witbier,Boston Beer Company (Samuel Adams),76,http://beeradvocate.com/beer/profile/35/47364/?sort=topr,Witbier,0.306074292,0.080221472,0.577746628,-0.424691675,0.243161865,-0.718930836,0.835202956
Lager,Cameron's Brewing Co.,76,http://beeradvocate.com/beer/profile/3912/9508/?sort=topr,Euro Pale Lager,0.855004067,-0.434169705,-0.509619291,-0.465785127,0.439450581,-0.074125106,-1
Red Frog Ale,Blue Frog Grog &amp; Grill,79,http://beeradvocate.com/beer/profile/1691/35307/?sort=topr,American Amber / Red Ale,-0.242855483,-0.33129147,0.193970421,0.232803554,-0.105795851,0.454946262,-0.825218766
Springtime Ale,Mt. Carmel Brewing Company,79,http://beeradvocate.com/beer/profile/12375/56850/?sort=topr,Scottish Ale,0.060002324,0.114514217,-0.701507395,0.458817539,-0.062176137,-0.35519427,-0.038703214
Veltins Pilsner,Brauerei C. &amp; A. Veltins GmbH &amp; Co.,79,http://beeradvocate.com/beer/profile/172/458/?sort=topr,German Pilsener,0.769825309,-0.708511666,-0.552261092,-0.445238401,-0.105795851,0.653348025,-0.475656298
Copperhead Red,The Brew Kettle Taproom &amp; Smokehouse / Production Works,80,http://beeradvocate.com/beer/profile/2470/18923/?sort=topr,American Amber / Red Ale,-0.271248402,-0.279852352,0.13000772,0.366357272,-0.149415566,0.223477538,-0.300875064
Peak Organic Nut Brown Ale,Peak Organic Brewing Company,80,http://beeradvocate.com/beer/profile/13884/30546/?sort=topr,English Brown Ale,-0.100890886,0.388856178,-0.637544694,0.201983465,0.068683007,-0.007991185,-0.388265681
Spaten Oktoberfestbier Ur-MÌ_rzen,Spaten-Franziskaner-BrÌ_u,81,http://beeradvocate.com/beer/profile/142/582/?sort=topr,MÌ_rzen / Oktoberfest,0.164109695,-0.46846245,-0.317731188,0.284170369,-0.171225423,0.124276657,-0.213484448
Bulldog Amber Ale,Half Pints Brewing Company,82,http://beeradvocate.com/beer/profile/14078/32370/?sort=topr,American Amber / Red Ale,0.022145098,-0.348437843,-0.339052088,-0.003483794,0.04687315,0.669881505,-0.737828149
Two Term Double IPA,Diamond Bear Brewing Company,82,http://beeradvocate.com/beer/profile/414/54552/?sort=topr,American Double / Imperial IPA,-0.22392687,-0.554194313,0.257933122,-0.013757157,0.134112579,0.802149347,-0.825218766
Lips Of Faith,Fall Wild Ale,82,http://beeradvocate.com/beer/profile/192/52986/?sort=topr,American Wild Ale,-0.110355192,0.560319903,0.343216724,-0.075397335,-0.105795851,-0.685863875,1.446937274
Whistler Imperial Pils,Karl Strauss Brewing Company,82,http://beeradvocate.com/beer/profile/4146/59376/?sort=topr,American Double / Imperial Pilsner,0.249288453,-0.279852352,-0.466977491,0.047883021,-0.149415566,0.32267842,-0.475656298
Triple Moine / Deugniet,Brasserie Du Bocq,83,http://beeradvocate.com/beer/profile/805/8751/?sort=topr,Belgian Strong Pale Ale,0.25875276,-0.485608823,0.535104827,-0.363051497,-0.083985994,-0.35519427,3.194749613
KGB Imperial Stout,Widmer Brothers Brewing Company,83,http://beeradvocate.com/beer/profile/8/10536/?sort=topr,Russian Imperial Stout,-0.621427741,1.331906669,-0.658865594,0.489637628,-0.19303528,-0.156792507,-0.912609383
Brooklyn Monster Ale,Brooklyn Brewery,84,http://beeradvocate.com/beer/profile/45/2231/?sort=topr,English Barleywine,-0.403748693,0.285977942,-0.211126686,0.304717095,-0.083985994,0.3392119,-0.912609383
WinterCoat Double Hop,WinterCoat,85,http://beeradvocate.com/beer/profile/15050/35391/?sort=topr,American Double / Imperial IPA,-0.242855483,-0.159827744,0.769634731,-0.332231408,-0.083985994,0.636814545,-0.300875064
Samuel Adams Boston Lager,Boston Beer Company (Samuel Adams),85,http://beeradvocate.com/beer/profile/35/104/?sort=topr,Vienna Lager,-0.025176434,-0.417023333,-0.573581992,0.109523199,-0.083985994,0.851749788,-0.388265681
Samuel Smith Strong Golden Barley Wine,Samuel Smith Old Brewery (Tadcaster),86,http://beeradvocate.com/beer/profile/113/18607/?sort=topr,English Barleywine,-0.110355192,-0.091242254,0.385858525,0.171163376,0.112302722,-0.454395152,0.398249871
Witkap Pater Tripel,Brouwerij Slaghmuylder,87,http://beeradvocate.com/beer/profile/6/1809/?sort=topr,Tripel,0.448038889,-0.502755196,0.897560134,-0.599338845,0.090492864,-0.421328191,1.709109125
Weizen Doppelbock,Capital Brewery,87,http://beeradvocate.com/beer/profile/368/990/?sort=topr,Weizenbock,-0.290177015,0.097367844,0.513783927,0.140343287,-0.127605709,-0.718930836,3.194749613
Bonator,Klosterbrauerei Weissenohe / Klosterbrauerei WeiÌÙenohe Wirtshaus,88,http://beeradvocate.com/beer/profile/6063/50719/?sort=topr,Doppelbock,-0.22392687,0.543173531,-0.42433569,0.438270813,-0.127605709,-0.388261231,-0.126093831
Bourbon Barrel-Aged Odin's Raven,Alpine Beer Company,90,http://beeradvocate.com/beer/profile/3120/73877/?sort=topr,American Double / Imperial Stout,-0.498391757,0.9375401,-0.722828295,0.921118872,-0.018556422,-0.751997796,-1
Uerige Sticke,Uerige ObergÌ_rige Hausbrauerei GmbH / Zum Uerige,92,http://beeradvocate.com/beer/profile/1923/16146/?sort=topr,Altbier,-0.176605338,0.028782354,-0.594902893,0.314990458,0.068683007,0.223477538,-0.213484448
LeBleu,Ithaca Beer Company,95,http://beeradvocate.com/beer/profile/651/55139/?sort=topr,American Wild Ale,0.201966921,-0.194120489,1.899642451,-0.691799112,0.744788583,-0.950399559,-0.737828149
Lips Of Faith,La Folie,95,http://beeradvocate.com/beer/profile/192/1917/?sort=topr,Flanders Oud Bruin,-0.167141031,0.354563433,2.070209654,-0.527425304,0.264971723,-0.834665198,-0.912609383
Vera Mae,Hill Farmstead Brewery,95,http://beeradvocate.com/beer/profile/22511/71371/?sort=topr,Saison / Farmhouse Ale,0.627860712,-0.39987696,0.13000772,-0.589065482,0.28678158,-0.222926428,0.747812339
Schell's Dark,August Schell Brewing Company,76,http://beeradvocate.com/beer/profile/417/1964/?sort=topr,American Amber / Red Lager,0.425763414,0.231647633,-0.680935472,0.291412248,-0.107890006,-0.637115277,-1
Wasatch Evolution Amber Ale,Utah Brewers Cooperative,77,http://beeradvocate.com/beer/profile/28908/27659/?sort=topr,American Amber / Red Ale,0.161383443,-0.572344572,-0.361870944,0.301661551,-0.042613665,0.07215941,0.133417416
Christmas Ale 2012,Abita Brewing Co.,77,http://beeradvocate.com/beer/profile/3/87271/?sort=topr,American Brown Ale,-0.282397222,0.402709804,-0.510767724,0.035179659,-0.042613665,0.303086052,0.918091012
Fleur De Lehigh,Philadelphia Brewing Company,77,http://beeradvocate.com/beer/profile/16206/43164/?sort=topr,Belgian Pale Ale,0.397436988,-0.384176183,0.914387167,-0.610526465,-0.216683908,-0.472167675,3.097739888
1900 Amber Lager,Fort Collins Brewing,77,http://beeradvocate.com/beer/profile/6372/50762/?sort=topr,American Amber / Red Lager,0.369110563,-0.384176183,-0.553309661,0.086426176,0.044421456,0.08865417,-0.564070225
Leinenkugel's Creamy Dark,Jacob Leinenkugel Brewing Company,77,http://beeradvocate.com/beer/profile/710/2940/?sort=topr,Euro Dark Lager,-0.018017251,1.326445529,-0.914916126,0.147921998,-0.216683908,-0.422683395,-1
Island Wheat,Capital Brewery,78,http://beeradvocate.com/beer/profile/368/25717/?sort=topr,American Pale Wheat Ale,0.812891228,-0.692088092,0.127361332,-0.497784126,0.218491699,-0.158767232,-0.302512359
Wachusett Summer,Wachusett Brewing Company,78,http://beeradvocate.com/beer/profile/20/38474/?sort=topr,American Pale Wheat Ale,1.039502632,-0.623663223,0.127361332,-0.590027858,0.349044381,-0.505157195,-0.65125618
Badger Porter,Sand Creek Brewing Company,78,http://beeradvocate.com/beer/profile/789/35291/?sort=topr,American Porter,-0.046343677,0.72772793,-0.914916126,0.475899711,-0.020854885,-0.472167675,-1
Karma,Avery Brewing Company,78,http://beeradvocate.com/beer/profile/30/23042/?sort=topr,Belgian Pale Ale,0.09528845,-0.469707269,0.637864577,-0.159557109,0.109697797,-0.109282952,0.394975281
Dorothy Goodbody's Our Glass,Wye Valley Brewery,78,http://beeradvocate.com/beer/profile/1530/10277/?sort=topr,Extra Special / Strong Bitter (ESB),-0.310723648,-0.161795361,0.169903269,0.117174087,0.174974138,0.418549373,-0.912814045
